商品ID,卖家ID,订单ID,客户ID,订单状态,下单时间,订单审核时间,发货时间,客户收货时间,预计送达时间,客户唯一ID,客户邮编前缀,客户城市,客户州,评论ID,评分,评论标题,评论内容,评论创建日期,评论回复时间,支付顺序号,支付类型,分期数,支付金额,订单项ID,商品价格,运费,卖家邮编前缀,卖家城市,卖家州,商品类别,商品名长度,商品描述长度,商品图片数量,商品重量(g),商品长度(cm),商品高度(cm),商品宽度(cm)
053dc19b1456837ad35f75a6fdce5988,9ed65337433adfbedefd23dd76eaa494,d2570454fa1bbea98db582b76abdc800,ceb261820cbf2a3fa6026426ec06aa78,delivered,2018-08-01 17:15:00,2018-08-01 17:30:11,2018-08-02 19:35:00,2018-08-03 15:22:00,2018-08-08 00:00:00,54e24a5f3eb1d6aeee71ed7b4a654803,1307,sao paulo,SP,6da6f47467ad8ed971fcf1aa62e04825,5,Excelente coqueteleira,"Material muito bom, alta durabilidade (já tive uma que durou mais de um ano) e não fica com gosto dos suplementos. Recomendo!",2018-08-04 00:00:00,2018-08-07 19:21:44,1.0,credit_card,1.0,58.91,1,50.4,8.51,5462,sao paulo,SP,esporte_lazer,44.0,1178.0,5.0,350.0,20.0,15.0,15.0
054515fd15bc1a2029f10de97ffa9120,e9779976487b77c6d4ac45f75ec7afe9,fab4815807a6e4f6e958e70eda5608bd,aaa1d7dcc0c7239e0f161090d2aa2423,delivered,2018-08-15 17:17:00,2018-08-16 03:30:17,2018-08-17 13:57:00,2018-08-20 18:34:00,2018-08-24 00:00:00,8571902aed25da9414ad2d7d07b15beb,8021,sao paulo,SP,2ea8843221c3c16ec395056f1dcb3b53,5,Ótimo,"Eu sou cliente das lannister, e sempre fui bem atendido, o produto sempre chega em perfeitas condições, e antes do prazo, recomendo.",2018-08-21 00:00:00,2018-08-21 21:41:29,1.0,boleto,1.0,51.04,1,43.0,8.04,11701,praia grande,SP,esporte_lazer,50.0,799.0,1.0,150.0,18.0,18.0,18.0
054515fd15bc1a2029f10de97ffa9120,e9779976487b77c6d4ac45f75ec7afe9,fa6e801a54147fb8ada766a1f407a80f,a035ee0bfe98a469acf8924ac5092b9a,delivered,2018-08-03 10:26:00,2018-08-03 10:44:12,2018-08-03 14:40:00,2018-08-07 15:32:00,2018-08-24 00:00:00,58c80a0f7ebaae45977914198314c689,80620,curitiba,PR,6bb4056c14f01cbc2d844363e10202c5,4,sim,bom,2018-08-08 00:00:00,2018-08-08 19:06:27,1.0,credit_card,1.0,61.4,1,43.0,18.4,11701,praia grande,SP,esporte_lazer,50.0,799.0,1.0,150.0,18.0,18.0,18.0
054515fd15bc1a2029f10de97ffa9120,e9779976487b77c6d4ac45f75ec7afe9,ec661cf879f5ec228ac74c30cff97f58,2c795a38bf9b0a83aee5275ab97f7220,delivered,2018-08-18 21:27:00,2018-08-18 21:49:59,2018-08-21 13:53:00,2018-08-23 00:05:00,2018-08-27 00:00:00,11000823024e21389f2a19a1c6991852,3118,sao paulo,SP,0304ed6c556680922c22e53eaafea77c,5,Ótima,Sem problemas,2018-08-24 00:00:00,2018-08-24 08:29:49,1.0,credit_card,1.0,51.04,1,43.0,8.04,11701,praia grande,SP,esporte_lazer,50.0,799.0,1.0,150.0,18.0,18.0,18.0
054515fd15bc1a2029f10de97ffa9120,e9779976487b77c6d4ac45f75ec7afe9,1d5627fc461ef90a7a7c03f06266aa54,85713881aac92cf5c3f65c7b7c63b290,delivered,2018-08-01 19:46:00,2018-08-01 20:15:22,2018-08-02 14:20:00,2018-08-08 18:13:00,2018-08-17 00:00:00,c53429ee38cdecc5867ac690de66ab38,85856,foz do iguacu,PR,9ab0bf5f941221d2ff731ff38eee9d32,4,RECOMENDO,"Ainda não posso posso opinar pois, começei a tomar esta semana..e fiquei triste porque os frascos chegaram amassados..obrigada ",2018-08-09 00:00:00,2018-08-11 21:44:13,1.0,credit_card,1.0,61.4,1,43.0,18.4,11701,praia grande,SP,esporte_lazer,50.0,799.0,1.0,150.0,18.0,18.0,18.0
05555b7712bfdb1c0809b44166e33a25,42bde9fef835393bb8a8849cb6b7f245,9c5e59d13402e43348641c0293487f76,9d9addc37267270ff9165305944bc9eb,delivered,2018-08-19 18:19:00,2018-08-20 12:50:25,2018-08-21 13:25:00,2018-08-28 23:36:00,2018-09-04 00:00:00,3fe678665ed174230c56f10c156b20db,20511,rio de janeiro,RJ,598fa9bcc04d9747eacf69671e2afb87,2,Faltando a máscara ,"Comprei uma fantasia para meu sobrinho,Batman pop tamanho 3/4 anos. No pacote diz que vem com fantasia curta,capa e máscara. Acontece que a máscara não veio!! ",2018-08-29 00:00:00,2018-08-30 04:40:42,1.0,credit_card,4.0,146.83,1,129.0,17.83,71551,brasilia,DF,brinquedos,60.0,763.0,1.0,200.0,25.0,3.0,25.0
05890763390aff71105dd223c0b9b225,02f623a8eb246f3c5f7c2f96462654e6,d61e579dc82353a7160f9fc870376460,243ec46b2d1ede1c56821491f256d7c7,delivered,2018-08-12 20:30:00,2018-08-12 20:44:20,2018-08-13 14:16:00,2018-08-16 14:02:00,2018-08-24 00:00:00,ebec19ef82a1e635967cd50a037d41d7,14530,miguelopolis,SP,8bc9fb295d745a41d21ce576d5cd3a9a,5,recomendo,produto entregue dentro do prazo e de acordo com o escolhido.,2018-08-17 00:00:00,2018-08-24 00:07:16,1.0,credit_card,2.0,234.11,1,219.0,15.11,18611,botucatu,SP,esporte_lazer,48.0,1102.0,1.0,1250.0,41.0,6.0,33.0
059ca09d32720d9adce3ae12e181339d,fe1b067411b8c5066e962aa146ccee03,9b0608ab7dcbc73db0b62291f23c55bf,b1f944564a9a2587451f9a1db9bc6459,delivered,2018-08-03 16:52:00,2018-08-06 13:35:09,2018-08-13 09:31:00,2018-08-23 18:36:00,2018-08-30 00:00:00,5e99be6456fee291a84af71e58fdb40e,40342,salvador,BA,b403dcb1f767324e95f86a0fcbb4b7d0,5,*******,"OBS: So fiquei na duvida, porque a embalagem nao é branca, e chegou na cor cinza?",2018-08-24 00:00:00,2018-08-25 01:02:41,1.0,boleto,1.0,115.57,1,92.99,22.58,19020,presidente prudente,SP,perfumaria,50.0,676.0,1.0,426.0,20.0,16.0,17.0
05d59e1191b873b988a6db5663923260,1cbd32d00d01bb8087a5eb088612fd9c,f975710202a96794f2b466c4dbea49e0,c2c4769b2b0b100fd323054e505d1836,delivered,2018-08-15 23:01:00,2018-08-15 23:15:16,2018-08-17 13:52:00,2018-08-27 20:22:00,2018-09-11 00:00:00,008ca52811784a181c8c88e8d66b49db,59082,natal,RN,6fde48fc1078e3cd723025d94717d294,5,Excelente,Chegou antes do prazo previsto...Atualização do rastreamento real.,2018-08-28 00:00:00,2018-08-29 10:05:23,1.0,credit_card,4.0,136.64,1,111.51,25.13,3363,sp / sp,SP,papelaria,47.0,458.0,2.0,921.0,26.0,11.0,25.0
05d7deab2f99410d5fa21a75deaa1fad,184725737946a1a938bbbd1a9e978103,291036f4304c5fb0dc3965044f4a4605,73fed2db5e8ab1b25ba0efebbe3d628d,delivered,2018-08-12 23:15:00,2018-08-12 23:25:18,2018-08-13 14:12:00,2018-08-20 17:38:00,2018-08-23 00:00:00,de5587795832036cf8f0e1911060526f,35680,itauna,MG,1b45db4cfd863c10fb4e7a0fd0d46177,5,Adorei ,"Tudo certo, bem embalado, chapéu lindo! ",2018-08-21 00:00:00,2018-08-23 21:15:24,1.0,credit_card,4.0,128.77,1,109.9,18.87,9370,maua,SP,fashion_bolsas_e_acessorios,52.0,1383.0,4.0,750.0,36.0,18.0,36.0
0603179793e4bf68b9dbdb4ba238a3b7,8a432f4e5b471f8da497d7dc517666e2,60e04ef7b695b4d6bae420059a317028,f4536cad8ed9f07d3a6a67fc72467bd9,delivered,2018-08-08 21:41:00,2018-08-08 21:55:11,2018-08-09 12:59:00,2018-08-13 16:30:00,2018-08-29 00:00:00,936a0706a3a07a59f53549d6d5a7f12e,6626,jandira,SP,ae5a70a142bb2ed24d298661248f3ef1,5,Muito Bom,"O produto alcançou todas minhas expectativa, e sem contar que chegou muito antes do prazo de entrega super recomendo.",2018-08-14 00:00:00,2018-08-14 19:48:58,1.0,credit_card,4.0,73.72,1,59.0,14.72,19042,presidente prudente,SP,cama_mesa_banho,58.0,1290.0,1.0,1150.0,43.0,7.0,30.0
060c17562f97e5bb60bc0dfa4dd5b3f2,9f505651f4a6abe901a56cdc21508025,6fbb3d20bfc2d3afdc6478057599ea2c,c724f10c7dca7eb6d7ed63582413adc8,delivered,2018-08-24 09:09:00,2018-08-25 02:35:20,2018-08-27 13:37:00,2018-08-30 12:26:00,2018-09-06 00:00:00,45664ab7b79dd590e00060879cc861aa,87013,maringa,PR,11b497b34a6af20dacf2fd787f47006d,5,Recomendo,"Produto entregue no prazo, muito bom.",2018-08-31 00:00:00,2018-09-01 02:48:14,1.0,boleto,1.0,86.54,1,24.99,18.28,4102,sao paulo,SP,informatica_acessorios,40.0,675.0,1.0,150.0,18.0,6.0,14.0
060e9bdedfae37724dbce0b3270d76ae,6560211a19b47992c3666cc44a7e94c0,2cd938176e6aaa529800d96e692e9c6b,67a3c95ffc4184739559faccab4612e0,delivered,2018-08-05 20:20:00,2018-08-05 20:35:16,2018-08-06 11:51:00,2018-08-08 13:29:00,2018-08-10 00:00:00,8353b15b3a1f9ebb6cecebcde4432d3b,7912,francisco morato,SP,fe5a30167589783662527e9203624c00,5,Ótimo produto,"Produto muito bonito, chegou antes do prazo recomendo.",2018-08-09 00:00:00,2018-08-16 20:30:13,1.0,credit_card,1.0,52.58,1,45.0,7.58,5849,sao paulo,SP,relogios_presentes,54.0,821.0,4.0,200.0,16.0,2.0,11.0
060f0122cdc8f25db4a0d7359fdae7b0,6560211a19b47992c3666cc44a7e94c0,8f4dff9c7bdbfd26aee6064637637f24,59d30339943de8792b79b2a7835e1752,delivered,2018-08-03 10:47:00,2018-08-03 11:04:09,2018-08-03 14:57:00,2018-08-06 16:09:00,2018-08-09 00:00:00,601c762ab733c9be4b4dccad69d21ede,7794,cajamar,SP,7afb827cafa3ccc34132851ee76415e3,1,"Relógio horrível, ","Péssimo, sem qualidade, material vagabundo, horrível, não vale nem 10 reais, totalmente pirata ",2018-08-07 00:00:00,2018-08-07 20:11:55,1.0,credit_card,1.0,56.6,1,49.0,7.6,5849,sao paulo,SP,relogios_presentes,50.0,835.0,5.0,250.0,16.0,2.0,11.0
065ced48dd97c1b3322fab19e5844542,83645b1645cdee8953ee54c29ceed564,85e84e0247a114a9d610cb0a24710ad3,f264bdfb7c3df6a08e11ce81b8dd22ed,delivered,2018-08-01 08:22:00,2018-08-02 03:05:21,2018-08-02 11:33:00,2018-08-06 17:05:00,2018-08-20 00:00:00,561a5e784539f3452c077fbfcf54a1e5,88080,florianopolis,SC,3bf2f6dd8e7696acd8e625854d5e67e0,5,recomendo,AMEI ÓTIMO PRODUTO.,2018-08-07 00:00:00,2018-08-15 12:57:30,1.0,boleto,1.0,78.42,1,59.9,18.52,85875,santa terezinha de itaipu,PR,bebes,53.0,958.0,1.0,450.0,20.0,15.0,15.0
06601c3059e35a3bf65e72f2fd2ac626,6b90f847357d8981edd79a1eb1bf0acb,2eaa9442b80b5a4698a0635ebbb65dbc,445fc8d96097997bfc540a46b6283c13,delivered,2018-08-14 00:22:00,2018-08-14 00:44:01,2018-08-14 08:10:00,2018-08-18 13:24:00,2018-08-28 00:00:00,7a68b1b6ab4a97ee02ed9c44152f5801,17512,marilia,SP,b7d6a79d7ae643bca6ced5d18c337436,1,Recebi o produto diferent,"Na imagem está a escova da revlon rosa, totalmente da diferente do que recebi. Comprei por causa da marca e veio uma marca que nem conheço da china.
Ainda estou esperando resposta",2018-08-19 00:00:00,2018-08-21 22:37:06,1.0,credit_card,2.0,123.33,1,109.9,13.43,7152,guarulhos,SP,alimentos,60.0,523.0,4.0,750.0,28.0,11.0,13.0
06601c3059e35a3bf65e72f2fd2ac626,6b90f847357d8981edd79a1eb1bf0acb,f358900ce6c3997929cb9758ae638a16,0c9e8b5af54bf6151ad92274c63bb913,delivered,2018-08-24 08:45:00,2018-08-24 09:04:18,2018-08-24 12:31:00,2018-08-27 20:50:00,2018-08-30 00:00:00,8ff41cac6dc5c11fa1c5f47f111dc883,13201,jundiai,SP,7e2ca26a179ce3ffa1b36621a74fd1aa,5,super recomendado,super satisfeita com o produto e entrega,2018-08-28 00:00:00,2018-09-04 12:08:15,1.0,credit_card,2.0,119.42,1,109.9,9.52,7152,guarulhos,SP,alimentos,60.0,523.0,4.0,750.0,28.0,11.0,13.0
06a2ab007679c70b21a1123749c09719,039b29ff3b3473435d0cd59040575de9,8b5525f36b49822ea7c5f37ffc94b66d,944ba978b62c9c79b5f35d289180487d,delivered,2018-08-19 12:40:00,2018-08-20 11:35:20,2018-08-22 06:51:00,2018-08-23 23:08:00,2018-08-30 00:00:00,27eee15dbb0785058c72a2bf4733a01f,9710,sao bernardo do campo,SP,e4d0b037eeaee86b2acfe900e88ae5a0,5,Muito maravilhoso ,A loja entregou a produto antes do prazo tudo certíssimo grata ,2018-08-24 00:00:00,2018-08-25 09:17:49,1.0,credit_card,1.0,21.69,1,14.3,7.39,9443,ribeirao pires,SP,musica,36.0,600.0,1.0,200.0,22.0,4.0,16.0
06d7bbea1c245835d64a183587a3775c,0725b8c0f3f906e58f70cbe76b7c748c,1a7b59b9cddabc898f2cc56389b5fbc1,17f4134d647aa6ec7219495933975d6d,delivered,2018-08-02 12:05:00,2018-08-04 04:05:31,2018-08-06 16:36:00,2018-08-09 00:48:00,2018-08-09 00:00:00,7a40f23f1fdc4704605cc6db0d4f160b,1327,sao paulo,SP,7684b0f5c833920f9731e4a7a5d8128f,3,3 falatando produto,esta faltando 1 unidade,2018-08-10 00:00:00,2018-08-10 13:47:37,1.0,boleto,1.0,88.48,2,32.99,11.25,7023,guarulhos,SP,sinalizacao_e_seguranca,34.0,409.0,1.0,1000.0,66.0,5.0,30.0
06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,79104bbe8dd124c763911a2821546889,8ca4dd796c8520fe17dcb78c568685ca,delivered,2018-08-21 10:58:00,2018-08-21 11:10:19,2018-08-22 13:13:00,2018-08-27 16:31:00,2018-09-18 00:00:00,55f9cc0d647cdf920b02786fd25437db,25665,petropolis,RJ,c3659ea87aa36a72359f47ae2fafe16d,5,Recomendo,"Produto conforme a descrição do anúncio e entregue dentro do prazo.
Estou muito satisfeita.",2018-08-28 00:00:00,2018-08-29 00:42:11,1.0,credit_card,5.0,57.16,1,38.79,18.37,14940,ibitinga,SP,cama_mesa_banho,39.0,161.0,2.0,350.0,25.0,8.0,19.0
06ef9525b604908b6ef27fa630b4f22f,d91fb3b7d041e83b64a00a3edfb37e4f,c14191a30c0d8aae8951561cd85a7485,8cca079a61c78c1cc7a1a9ef4a6121e5,delivered,2018-08-19 22:10:00,2018-08-20 13:30:39,2018-08-21 14:40:00,2018-08-23 03:14:00,2018-08-30 00:00:00,09f890c3ae1626f1044e52e1c8d3707a,8505,ferraz de vasconcelos,SP,397a639307318957105b1045be8f8c14,5, Muito bom,Muito bom e rapido,2018-08-23 00:00:00,2018-08-25 22:06:44,1.0,credit_card,1.0,51.16,1,39.16,12.0,11704,praia grande,SP,eletrodomesticos,60.0,192.0,1.0,1800.0,66.0,7.0,38.0
06ef9525b604908b6ef27fa630b4f22f,d91fb3b7d041e83b64a00a3edfb37e4f,c73d5fa01a74c67962173f17716b9630,960bf4057534a50e64517fd24a1344a4,delivered,2018-08-07 17:30:00,2018-08-07 17:45:00,2018-08-09 13:42:00,2018-08-22 16:18:00,2018-08-29 00:00:00,6a4a6b6ca4705fbb205db9348233410c,28920,cabo frio,RJ,7543611f18cddc7931b8a82385bf0900,1,Quero a troca do produto,O produto chegou atrasado..e veio quebrado..e até agora não consegui contato com vcs para trocar.,2018-08-23 00:00:00,2018-08-23 20:15:59,1.0,credit_card,1.0,62.15,1,35.6,26.55,11704,praia grande,SP,eletrodomesticos,60.0,192.0,1.0,1800.0,66.0,7.0,38.0
06f2166336faca73c644b11eaca22d06,d5ba419e26d246a0719437cf37d9b46d,384f8660f6bc7396d5a875b60285c2dd,bf30e5d1e28c6a7da41c22fdaa39e4c1,delivered,2018-08-17 16:06:00,2018-08-17 19:10:50,2018-08-22 21:11:00,2018-08-23 19:04:00,2018-08-23 00:00:00,9c10757abff082d82b5a522d88766395,4293,sao paulo,SP,30a4f0f115950517b46d48046b609bd1,5,Excelente,Tive um pós venda excelente através do Sr Renato,2018-08-24 00:00:00,2018-08-24 23:59:36,1.0,debit_card,1.0,114.49,1,105.0,9.49,3437,sao paulo,SP,informatica_acessorios,60.0,635.0,1.0,600.0,16.0,13.0,13.0
06f2166336faca73c644b11eaca22d06,d5ba419e26d246a0719437cf37d9b46d,a111f1d17afc3e76dd0c2428a96a7617,b79ba9d57f765887e6f8523786186ae1,delivered,2018-08-05 22:13:00,2018-08-07 04:44:39,2018-08-08 15:29:00,2018-08-14 01:03:00,2018-08-10 00:00:00,381a3e3bda7b6f4c7c5908e2b385cd48,7152,guarulhos,SP,da735ce6b33617b31524bdaef1d85e88,4,recomendo,"o produto é bom , só não gostei da entrega pois no dia que consta tentativa de entrega eu estava trabalhando em casa, aliás a semana inteira. Não tiveram no endereço para entregar foi para os correio",2018-08-14 00:00:00,2018-08-15 14:36:37,1.0,boleto,1.0,114.49,1,105.0,9.49,3437,sao paulo,SP,informatica_acessorios,60.0,635.0,1.0,600.0,16.0,13.0,13.0
06f756df8d80309915285f3ee6ea1059,b1a81260566c1bac3114a6d124413f27,8c8005895f46f6c1bdf16697c70e645a,74245fe8288c7bdcbcd4644b2edf5beb,delivered,2018-08-17 15:57:00,2018-08-17 16:10:14,2018-08-17 14:56:00,2018-08-25 16:08:00,2018-09-19 00:00:00,4d8630af5cec97e959e55129dc8eaabe,64078,teresina,PI,7853f1735963bfb6ed26c1c0f0dbc89f,1,Não recebi,Não estou com o produto em mãos!,2018-08-26 00:00:00,2018-08-26 20:05:21,1.0,credit_card,6.0,159.11,1,129.9,84.68,99500,carazinho,RS,malas_acessorios,45.0,1333.0,4.0,700.0,16.0,40.0,40.0
06f756df8d80309915285f3ee6ea1059,b1a81260566c1bac3114a6d124413f27,03350e641d4d30d50b38c2e3030cd394,ef14d93cbf59599d4a12cec56b1962b1,delivered,2018-08-06 22:50:00,2018-08-06 23:05:10,2018-08-07 14:59:00,2018-08-18 12:22:00,2018-08-22 00:00:00,353abbc2c1236d9879d97de370db0980,28908,cabo frio,RJ,b6b6afd5b6f92ffdf7c7775a565e7402,5,Otimo,Ótimo produto e chegou antes do prazo,2018-08-19 00:00:00,2018-08-19 17:56:50,1.0,credit_card,3.0,153.96,1,129.9,24.06,99500,carazinho,RS,malas_acessorios,45.0,1333.0,4.0,700.0,16.0,40.0,40.0
06f756df8d80309915285f3ee6ea1059,b1a81260566c1bac3114a6d124413f27,1bb0ce15a167cb42d0bc628a99395f66,b8e3175fd78ba4c60826fbc7016dfbb5,delivered,2018-08-02 16:13:00,2018-08-02 17:20:08,2018-08-03 14:05:00,2018-08-08 21:52:00,2018-08-15 00:00:00,ef7cc4b636980089f5475c89460a187f,21330,rio de janeiro,RJ,7b0c20442c1650bba420204b5603d8ee,5,Entrega rápida,Muito boa experiência,2018-08-09 00:00:00,2018-08-10 17:32:45,1.0,credit_card,6.0,153.96,1,129.9,24.06,99500,carazinho,RS,malas_acessorios,45.0,1333.0,4.0,700.0,16.0,40.0,40.0
07821918ef487fd64eb20b3c8aeb897f,e9bc59e7b60fc3063eb2290deda4cced,221acf4033f18fbab8e09d105429367f,a7b181108ad1e930bc3e161c9b60e9b7,delivered,2018-08-07 18:17:00,2018-08-08 18:10:20,2018-08-14 16:04:00,2018-08-23 15:25:00,2018-08-23 00:00:00,2fe6c4529825d758b955ef6537b105c2,13202,jundiai,SP,0fe58adb292cc27feb6bbc18ff811883,4,Cartuchos falsos,"Não recomendo, pois quando coloquei os cartuchos na impressora para usá-los apareceu uma mensagem da HP na tela do computador dizendo que os cartucbos não eram originais.",2018-08-24 00:00:00,2018-09-06 14:51:53,1.0,credit_card,2.0,153.31,1,139.0,14.31,87083,maringa,PR,informatica_acessorios,52.0,1873.0,1.0,267.0,16.0,16.0,16.0
078b7149a32b479d3cbf1649fea0172c,9b1585752613ec342d03bbab9997ec48,73d60420cd1a179b2d8887d538efe4c2,65d9213dfa004c17dc126503e106e4a3,delivered,2018-08-07 10:52:00,2018-08-07 11:05:18,2018-08-08 08:31:00,2018-08-22 17:02:00,2018-09-04 00:00:00,78275e95a4296105923051e0ad4577b3,65700,bacabal,MA,50f39f4890f1b4040c9b011caff5074d,5,Muito bom,Gostei muito do produtor ,2018-08-23 00:00:00,2018-08-25 20:13:37,1.0,credit_card,10.0,804.96,1,749.0,55.96,22745,rio de janeiro,RJ,livros_importados,57.0,3694.0,1.0,300.0,16.0,14.0,16.0
0798196b28c04c8e543322896c882902,9f505651f4a6abe901a56cdc21508025,fa630bc4aa5f6aa35485ddc68bb56edb,78003bdedb0e24f82a2027221622ed27,delivered,2018-08-22 18:20:00,2018-08-22 18:30:15,2018-08-23 15:45:00,2018-08-29 00:09:00,2018-08-30 00:00:00,60e75f3fa543f352de295b479191fecd,13506,rio claro,SP,04f83e65e0029d388aa9eb55a0877324,5,Ótima loja!,Produto conforme anunciado e entrega rápida.,2018-08-30 00:00:00,2018-08-30 19:27:47,1.0,debit_card,1.0,299.18,1,289.0,10.18,4102,sao paulo,SP,informatica_acessorios,60.0,527.0,1.0,450.0,17.0,2.0,17.0
079b4f19f1705ffc39bdceabfa7fe7ad,1127b7f2594683f2510f1c2c834a486b,667f0b8cc6b5403505c451a200a9bd28,5f3cab40b9c76001b8ec754e761e59cc,delivered,2018-08-11 08:49:00,2018-08-14 04:30:25,2018-08-14 14:13:00,2018-08-20 23:50:00,2018-08-28 00:00:00,f09251dec40df7c4d1a57b73e8b35f74,22251,rio de janeiro,RJ,29482783f575f4e3d10b7d98d3605060,5,Ótima comra,Todo o procedimento excelente,2018-08-21 00:00:00,2018-08-23 12:45:36,1.0,boleto,1.0,120.99,1,99.0,21.99,13087,campinas,SP,automotivo,42.0,225.0,1.0,2550.0,37.0,28.0,27.0
07e1dae59ffce9e47d0f529361d492f6,430315b7bb4b6e4b3c978f9dfa9b0558,c58280939363439540f5e35a91a5e296,ed98488aa6e937952b6717bc933f0d70,delivered,2018-08-06 10:23:00,2018-08-06 10:35:11,2018-08-10 15:50:00,2018-08-16 18:32:00,2018-08-27 00:00:00,0f53f9de97fd752db6a2c74a3bac5cf7,22030,rio de janeiro,RJ,357adc18fa982ae01ac4b92a18395894,3,Produto não confere,O produto entregue não é igual ao exibido na fotografia. Quando abri para montar achei as prateleiras um pouco estreitas. Depois resolvi comparar c a foto online e constatei que é outro produto. ,2018-08-17 00:00:00,2018-08-17 14:32:50,1.0,credit_card,8.0,437.33,1,349.0,88.33,4857,sao paulo,SP,utilidades_domesticas,58.0,706.0,2.0,14900.0,45.0,75.0,29.0
081cac4fc215928a462eb2c06a14dffe,a2deecd5398f5df4987110c80a1972a3,a3d974992b6e4d46af6f3c6259ad725d,88782b2c9e75029d37432e25fdd9839c,delivered,2018-08-16 16:50:00,2018-08-16 17:09:09,2018-08-17 12:37:00,2018-08-29 17:38:00,2018-09-03 00:00:00,abb2f3f74fa28b45a75820a83aea2811,95500,santo antonio da patrulha,RS,da3a335ed6a533a549c006ac81667427,5,Ótimo atendimento,"Confiável, veio no prazo. Adorei",2018-08-30 00:00:00,2018-09-01 21:47:10,1.0,credit_card,1.0,57.37,1,39.0,18.37,5043,sao paulo,SP,eletrodomesticos,50.0,718.0,3.0,150.0,16.0,8.0,16.0
08462528607b71ea62cbc019d91b001e,ccc4bbb5f32a6ab2b7066a4130f114e3,d1ff908b4e21d4fffd5da1a0c84c3404,190508c583e9da28949bc4ba63c8c1a5,delivered,2018-08-04 21:57:00,2018-08-04 22:10:12,2018-08-06 15:45:00,2018-08-23 18:32:00,2018-08-29 00:00:00,3427662b7701ba498887c15b8d16ae4f,59296,sao goncalo do amarante,RN,a4b8ef65914f04321b5303f921ca9a86,5,Super recomendo,Excelente compra,2018-08-24 00:00:00,2018-08-28 11:24:12,1.0,credit_card,8.0,238.61,1,207.9,30.71,80310,curitiba,PR,beleza_saude,31.0,591.0,2.0,650.0,16.0,10.0,11.0
08834f7365a6bc07d7049b7f4e95f8e8,4bfc7a4a1cf8d4d2121c27422d9e50b5,75e3a145a842715ed463a3a4ca34e489,8c2ab5cc22ab03b6c3adaa5f1efd5989,delivered,2018-08-14 23:12:00,2018-08-14 23:25:28,2018-08-15 11:19:00,2018-08-21 00:03:00,2018-08-31 00:00:00,c3b4f1f8771fc010102a81177dd26737,25933,mage,RJ,13ce2a477fae83a0be58a4dcccd816d1,5,Satisfação,"Produto melhor que o esperado. Entrega super rápida. À vários anos que sou cliente lannister.COM, por isso, recomendo sempre à todos os meus amigos e familiares!",2018-08-22 00:00:00,2018-08-23 02:29:19,1.0,credit_card,15.0,164.32,1,139.0,25.32,3111,sao paulo,SP,utilidades_domesticas,56.0,262.0,4.0,2425.0,26.0,26.0,21.0
0896208dd8490b3dbb75344a92ab4106,b9ca8e8baa5d4aa038394a700f63e69f,a305557a41b3c1889b8e0d9255f9ef1a,d84a9738d613b69719f0bac7a49a7b65,delivered,2018-08-28 12:38:00,2018-08-28 12:50:22,2018-08-28 15:16:00,2018-08-31 01:32:00,2018-09-05 00:00:00,2c1909908a8785c7c8bc786fe9c201d4,6864,itapecerica da serra,SP,b01c713ffbe4f0c260a93d8380d953c0,3,Bom produto,Produto atende as expectativas de uso. Entrega super rápida.,2018-08-31 00:00:00,2018-09-02 22:50:51,1.0,credit_card,2.0,75.46,1,63.99,11.47,3001,sao paulo,SP,cama_mesa_banho,56.0,1023.0,1.0,1350.0,36.0,20.0,36.0
08a58dc963320d6073623382b9ceb920,8e8a7ce9f2f970dc00e2acf6f6e199f6,2cc3c6f1d89338c78360e079513f99d2,a2e06de8ad22fedc67e7c25a21f70355,delivered,2018-08-04 11:23:00,2018-08-04 11:35:17,2018-08-06 14:07:00,2018-08-09 19:43:00,2018-08-20 00:00:00,c2ac7fcff6c7b166d077961ce43def61,9910,diadema,SP,e90a9be311254b767186bb6c1c823a59,4,Recomendo,"Apesar do produto estar ok, a caixa estava amaçado e houve um pouco de vazamento de tinta.
Acho que faltou uma etiqueta de frágil.
De resto tudo ok.",2018-08-10 00:00:00,2018-08-11 18:54:11,1.0,credit_card,2.0,145.0,1,129.0,16.0,24710,sao goncalo,RJ,informatica_acessorios,56.0,2590.0,5.0,400.0,17.0,7.0,13.0
08a7edee09bde7cfc9504bc369e64cb1,5b07547f10dd980738a1a27f685af669,8118e88205b0cd1342e85368ed6c0bcf,23c6ca6150d5e6f0bd50b6fd7ac82aeb,delivered,2018-08-24 10:46:00,2018-08-24 10:55:18,2018-08-27 20:22:00,2018-08-28 17:22:00,2018-09-06 00:00:00,bac9812cea1445d4a6fb6259a117932f,2998,sao paulo,SP,c9a1febf3480d362fa581b0666661201,5,Perfeito,Como sempre o baratheon entrega antes do prazo. Mto bom. Parabéns. ,2018-08-29 00:00:00,2018-08-29 20:47:36,1.0,credit_card,3.0,188.41,1,179.0,9.41,7013,guarulhos,SP,beleza_saude,52.0,637.0,1.0,917.0,28.0,16.0,20.0
